Бренд;Название;Цена после скидки;Цена до скидки;Рейтинг;Оценки;Артикул;Ссылка
A4TECH;Клавиатура механическая B810R Battlefield;4711,0;5889,0;4,9;17;243393513;https://www.wildberries.ru/catalog/243393513/detail.aspx?targetUrl=SP
;Игровая клавиатура механическая 60%;1359,0;1699,0;0,0;0;306067680;https://www.wildberries.ru/catalog/306067680/detail.aspx?targetUrl=SP
OKLICK;Клавиатура проводная 715G;2396,0;2995,0;4,9;515;146851633;https://www.wildberries.ru/catalog/146851633/detail.aspx?targetUrl=SP
AOC;Игровая клавиатура GK500, RED GK500DR2R [механическая];2417,0;3231,0;0,0;7;216223448;https://www.wildberries.ru/catalog/216223448/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура PANTEON T3 PRO BS HS RGB 45;2412,0;4500,0;4,9;700;181944212;https://www.wildberries.ru/catalog/181944212/detail.aspx?targetUrl=SP
ARDOR GAMING;Клавиатура игровая проводная+беспроводная, Bluetooth, USB;17317,0;47394,0;0,0;0;268586708;https://www.wildberries.ru/catalog/268586708/detail.aspx?targetUrl=SP
денди;Клавиатура игровая с подсветкой;2349,0;5000,0;0,0;4;262218707;https://www.wildberries.ru/catalog/262218707/detail.aspx?targetUrl=SP
CyberLynx;ZA63 RGB игровая клавиатура механическая для компьютера 60%;1829,0;8798,0;4,7;2087;189932106;https://www.wildberries.ru/catalog/189932106/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура RGB PANTEON T16 PRO RS HS 86;2600,0;5000,0;4,9;1345;216518587;https://www.wildberries.ru/catalog/216518587/detail.aspx?targetUrl=SP
TFN;Игровая клавиатура Saibot KX-15 TFN-GM-KW-KX-15BKR;2299,0;2299,0;0,0;0;262990168;https://www.wildberries.ru/catalog/262990168/detail.aspx?targetUrl=SP
Red square;Клавиатура игровая Keyrox TKL EQUINOX;5484,0;7790,0;4,8;61;226088503;https://www.wildberries.ru/catalog/226088503/detail.aspx?targetUrl=SP
Redragon;Механическая клавиатура Gloria;4403,0;11008,0;5,0;11094;279525154;https://www.wildberries.ru/catalog/279525154/detail.aspx?targetUrl=SP
Royal Kludge;Клавиатура игровая беспроводная Bluetooth с подсветкой;6621,0;8900,0;0,0;4;254937712;https://www.wildberries.ru/catalog/254937712/detail.aspx?targetUrl=SP
;Клавиатура AULA F75 механическая беспроводная;5472,0;12000,0;4,5;283;256594242;https://www.wildberries.ru/catalog/256594242/detail.aspx?targetUrl=SP
Октарин;Клавиатура механическая игровая с подсветкой XUNFOX K80;1574,0;4800,0;4,7;1117;177353407;https://www.wildberries.ru/catalog/177353407/detail.aspx?targetUrl=SP
defender;Игровая клавиатура Hawk GK-418 45418;3299,0;3299,0;0,0;0;305893587;https://www.wildberries.ru/catalog/305893587/detail.aspx?targetUrl=SP
FURYCUBE;G87 серый RGB клавиатура механическая для ноутбука 80%;3627,0;12256,0;4,7;782;223795954;https://www.wildberries.ru/catalog/223795954/detail.aspx?targetUrl=SP
A4TECH;Клавиатура B500N серый;3112,0;3890,0;4,7;41;243393298;https://www.wildberries.ru/catalog/243393298/detail.aspx?targetUrl=SP
defender;Игровая клавиатура Hawk GK-418 45418;3299,0;3299,0;0,0;0;306192797;https://www.wildberries.ru/catalog/306192797/detail.aspx?targetUrl=SP
Defender;Pro Клавиатура игровая механическая Alchemist;2944,0;7360,0;5,0;1387;279458445;https://www.wildberries.ru/catalog/279458445/detail.aspx?targetUrl=SP
NAKATOMI;Игровая клавиатура для компьютера RGB;1375,0;2432,0;0,0;5;297415866;https://www.wildberries.ru/catalog/297415866/detail.aspx?targetUrl=SP
Redragon;Игровая механическая клавиатура;3752,0;6700,0;0,0;0;329769299;https://www.wildberries.ru/catalog/329769299/detail.aspx?targetUrl=SP
JETACCESS;Механическая Игровая клавиатура PANTEON T3 BS HS RB 40;2052,0;4500,0;4,9;692;181933724;https://www.wildberries.ru/catalog/181933724/detail.aspx?targetUrl=SP
ARDOR GAMING;Клавиатура проводная механическая Blade Kailh Blue;6728,0;13810,0;5,0;71;227642635;https://www.wildberries.ru/catalog/227642635/detail.aspx?targetUrl=SP
a4tech;Клавиатура игровая механическая Bloody B808N;5064,0;6330,0;4,9;176;47675231;https://www.wildberries.ru/catalog/47675231/detail.aspx?targetUrl=SP
CyberLynx;AG 61 тихаяигровая клавиатура механическая с подсветкой 60%;1809,0;7295,0;4,9;215;286867951;https://www.wildberries.ru/catalog/286867951/detail.aspx?targetUrl=SP
AKKO;Игровая клавиатура 6104S Black&Silver;6081,0;6990,0;4,0;401;168717394;https://www.wildberries.ru/catalog/168717394/detail.aspx?targetUrl=SP
A4TECH;Клавиатура S520N механическая черный USB;4376,0;5470,0;0,0;0;304777349;https://www.wildberries.ru/catalog/304777349/detail.aspx?targetUrl=SP
GoodWinMA;Клавиатура игровая мембранная с мышью K820;2108,0;8500,0;5,0;4;313573318;https://www.wildberries.ru/catalog/313573318/detail.aspx?targetUrl=SP
Royal Kludge;Клавиатура механическая беспроводная RK-M75 (RK Silver);6560,0;20000,0;4,8;77;282917174;https://www.wildberries.ru/catalog/282917174/detail.aspx?targetUrl=SP
Darmoshark;Игрoвая мехaническая клавиатура TOP98 White, беспроводная;7717,0;11485,0;0,0;0;316178649;https://www.wildberries.ru/catalog/316178649/detail.aspx?targetUrl=SP
FURYCUBE;ZT104 клавиатура механическая для компьютера полный размер;2718,0;7550,0;5,0;15;239570143;https://www.wildberries.ru/catalog/239570143/detail.aspx?targetUrl=SP
Verzu Electro;Клавиатура механическая игровая Wolf K65;4855,0;6490,0;5,0;16;197918113;https://www.wildberries.ru/catalog/197918113/detail.aspx?targetUrl=SP
CyberLynx;KY300 игровая клавиатура механическая с подсветкой 100%;1971,0;8095,0;4,0;144;201592566;https://www.wildberries.ru/catalog/201592566/detail.aspx?targetUrl=SP
Счастливый Лис;Клавиатура механическая игровая с подсветкой;2743,0;18548,0;0,0;1;286806014;https://www.wildberries.ru/catalog/286806014/detail.aspx?targetUrl=SP
Red Square;Клавиатура игровая проводная Keyrox TKL Aquarius White;4602,0;10580,0;5,0;684;183870386;https://www.wildberries.ru/catalog/183870386/detail.aspx?targetUrl=SP
;Клавиатура AULA F75 механическая беспроводная;6972,0;10500,0;4,8;1464;249002720;https://www.wildberries.ru/catalog/249002720/detail.aspx?targetUrl=SP
ENVONIX;комплект 63 клавиши белый цвет;823,0;4900,0;4,9;5422;247151796;https://www.wildberries.ru/catalog/247151796/detail.aspx?targetUrl=SP
Lunacy;Игровая клавиатура Moonlight (LSPCK01);11999,0;11999,0;0,0;0;262999268;https://www.wildberries.ru/catalog/262999268/detail.aspx?targetUrl=SP
Lunacy;Игровая клавиатура Moonlight (LSPCK01);11999,0;11999,0;0,0;0;275237011;https://www.wildberries.ru/catalog/275237011/detail.aspx?targetUrl=SP
Smartbuy;Клавиатура механическая игровая RUSH Z33 USB;1696,0;15000,0;5,0;1;148814637;https://www.wildberries.ru/catalog/148814637/detail.aspx?targetUrl=SP
defender;Игровая клавиатура и мышь Target + наушники + коврик;2000,0;3624,0;5,0;261;276078212;https://www.wildberries.ru/catalog/276078212/detail.aspx?targetUrl=SP
Aula;Клавиатура с подсветкой игровая проводная S98;3125,0;4490,0;5,0;227;275544896;https://www.wildberries.ru/catalog/275544896/detail.aspx?targetUrl=SP
JETACCESS;Мембранная клавиатура TKL (65%) PANTEON M2 (03);1560,0;3000,0;4,7;2707;181442875;https://www.wildberries.ru/catalog/181442875/detail.aspx?targetUrl=SP
DIALOG;Мультимедийная игровая клавиатура RGB;911,0;6550,0;4,0;14;312984794;https://www.wildberries.ru/catalog/312984794/detail.aspx?targetUrl=SP
WiseBOT;Механическая клавиатура GE68 MAX, RGB, HOTSWAP;3283,0;5990,0;0,0;1820;327920261;https://www.wildberries.ru/catalog/327920261/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая беспроводная Fizz Pro WHITE;4553,0;11384,0;0,0;15125;303430634;https://www.wildberries.ru/catalog/303430634/detail.aspx?targetUrl=SP
Red square;Клавиатура игровая Keyrox TKL Classic Everfrost;7735,0;9990,0;5,0;61;211881288;https://www.wildberries.ru/catalog/211881288/detail.aspx?targetUrl=SP
DIALOG;Мультимедийная игровая клавиатура RGB;921,0;1681,0;0,0;2;310486175;https://www.wildberries.ru/catalog/310486175/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Hades (Full-size);4239,0;10598,0;4,9;1045;115089306;https://www.wildberries.ru/catalog/115089306/detail.aspx?targetUrl=SP
BY;Игровая клавиатура проводная с подсветкой;1900,0;4847,0;4,8;85;244211286;https://www.wildberries.ru/catalog/244211286/detail.aspx?targetUrl=SP
A4TECH;Игровая клавиатура Bloody B135N черный;3999,0;3999,0;0,0;0;275207636;https://www.wildberries.ru/catalog/275207636/detail.aspx?targetUrl=SP
A4TECH;Игровая клавиатура Bloody B135N черный;3999,0;3999,0;0,0;0;262990662;https://www.wildberries.ru/catalog/262990662/detail.aspx?targetUrl=SP
JETACCESS;Игровая мембранная TKL (65%) Клавиатура PANTEON M2 (08);1560,0;3000,0;4,6;2707;181446161;https://www.wildberries.ru/catalog/181446161/detail.aspx?targetUrl=SP
BekkerShop;Клавиатура механическая беспроводная с подсветкой;5321,0;13304,0;4,9;75;260081310;https://www.wildberries.ru/catalog/260081310/detail.aspx?targetUrl=SP
HYPERX;Клавиатура механическая игровая Alloy Origins 65 (Red);10605,0;12190,0;0,0;0;144719631;https://www.wildberries.ru/catalog/144719631/detail.aspx?targetUrl=SP
PC STAR;Проводная игровая клавиатура RGB, черная;703,0;899,0;5,0;13;333140090;https://www.wildberries.ru/catalog/333140090/detail.aspx?targetUrl=SP
Defender;Pro Клавиатура механическая игровая Cleikos (TKL);3589,0;8974,0;4,8;1387;250979753;https://www.wildberries.ru/catalog/250979753/detail.aspx?targetUrl=SP
Arbeee;Клавиатура;915,0;4400,0;0,0;0;244753145;https://www.wildberries.ru/catalog/244753145/detail.aspx?targetUrl=SP
A4TECH;Игровая клавиатура Bloody B828N;6509,0;8802,0;5,0;1;181187758;https://www.wildberries.ru/catalog/181187758/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура RAINBOW PANTEON T15 RS HS;2960,0;5000,0;4,7;290;175488913;https://www.wildberries.ru/catalog/175488913/detail.aspx?targetUrl=SP
;Игровая мембранная клавиатура для компьютера;1111,0;1799,0;4,0;11;239093935;https://www.wildberries.ru/catalog/239093935/detail.aspx?targetUrl=SP
Qumo;Игровая клавиатура Twins + 2 сменные накладки с подсветкой;996,0;2203,0;5,0;2;190652809;https://www.wildberries.ru/catalog/190652809/detail.aspx?targetUrl=SP
DSOTECH;Клавиатура механическая беспроводная;3233,0;8420,0;4,9;1017;245406628;https://www.wildberries.ru/catalog/245406628/detail.aspx?targetUrl=SP
JETACCESS;Механическая Игровая клавиатура PANTEON T3 RS HS RB (43);2520,0;4500,0;4,8;692;181931262;https://www.wildberries.ru/catalog/181931262/detail.aspx?targetUrl=SP
AJAZZ;Клавиатура механическая AK820, Русская раскладка;4341,0;4990,0;4,9;384;302331481;https://www.wildberries.ru/catalog/302331481/detail.aspx?targetUrl=SP
Bravus;Беспроводная клавиатура USB с нампадом бесшумная Bluetooth;1190,0;6200,0;4,8;2634;192157632;https://www.wildberries.ru/catalog/192157632/detail.aspx?targetUrl=SP
T-Line;Игровая клавиатура с подсветкой Nova (Full-size);1599,0;3998,0;0,0;510;304353853;https://www.wildberries.ru/catalog/304353853/detail.aspx?targetUrl=SP
T-Line;Игровая клавиатура с подсветкой Echo (Full-size);1439,0;3598,0;0,0;510;304352512;https://www.wildberries.ru/catalog/304352512/detail.aspx?targetUrl=SP
Redragon;Клавиатура механическая игровая Alien;13599,0;33998,0;0,0;11094;291827299;https://www.wildberries.ru/catalog/291827299/detail.aspx?targetUrl=SP
TFN;Игровая клавиатура Saibot KX-13 TFN-GM-KW-KX-13BKB;2699,0;2699,0;0,0;0;262990172;https://www.wildberries.ru/catalog/262990172/detail.aspx?targetUrl=SP
JETACCESS;Механическая клавиатура с RGB PANTEON T10 PRO BS;4200,0;7000,0;4,9;2524;156999158;https://www.wildberries.ru/catalog/156999158/detail.aspx?targetUrl=SP
Attack Shark;Беспроводная клавиатура K86 lavender blue;5120,0;10000,0;4,9;48;276333026;https://www.wildberries.ru/catalog/276333026/detail.aspx?targetUrl=SP
2seven;Механическая клавиатура;2400,0;5000,0;4,9;126;318529270;https://www.wildberries.ru/catalog/318529270/detail.aspx?targetUrl=SP
Attack Shark;Клавиатура механическая беспроводная X75 Black RGB (RUS);7186,0;14000,0;5,0;6;256984854;https://www.wildberries.ru/catalog/256984854/detail.aspx?targetUrl=SP
I&Kmart;Беспроводная клавиатура для планшета с подсветкой bluetooth;1324,0;4038,0;4,6;585;217966501;https://www.wildberries.ru/catalog/217966501/detail.aspx?targetUrl=SP
A4TECH;Клавиатура AT87 механическая черно-красный;7600,0;9500,0;0,0;0;304777346;https://www.wildberries.ru/catalog/304777346/detail.aspx?targetUrl=SP
ARDOR GAMING;Клавиатура проводная GAMING Blade PRO;6333,0;13000,0;5,0;71;227642685;https://www.wildberries.ru/catalog/227642685/detail.aspx?targetUrl=SP
Defender;Клавиатура механическая игровая Avis (Full-size);2392,0;5980,0;0,0;1903;304897279;https://www.wildberries.ru/catalog/304897279/detail.aspx?targetUrl=SP
;Механическая Игровая клавиатура с RGB подсветкой KL104;3591,0;6950,0;5,0;1;239853241;https://www.wildberries.ru/catalog/239853241/detail.aspx?targetUrl=SP
PC STAR;Проводная игровая клавиатура RGB, черная;680,0;899,0;0,0;13;338470048;https://www.wildberries.ru/catalog/338470048/detail.aspx?targetUrl=SP
